Date,Store_ID,Store_Location,Region,SKU,SKU_Category,SKU_SubCategory,Brand,Unit_Price,Discount,Promo_Flag,Stock_On_Hand,Supplier_ID,Supplier_Rating,Weather,DayOfWeek,Holiday_Flag,Footfall,Basket_Size,Avg_Customer_Age,Loyalty_Segment,Staff_Count,Competitor_Price,Web_Orders,Mobile_Orders,Units_Sold,Sales_Revenue
30/11/2023,AUH02,Al Ain,Central,1007,Snacks,SubB,BrandA,18.88,0.2,0,193,SUP04,3.67,Hot,3,0,992,4.11,46.4,Bronze,9,29.87,73,64,338,5105.15
01/12/2023,SHJ03,Abu Dhabi,South,1044,Personal Care,SubB,BrandB,7.21,0.2,0,83,SUP03,4.45,Hot,4,0,616,1.15,48.3,Silver,22,10.07,49,51,237,1367.02
02/12/2023,AUH02,Al Ain,South,1086,Bakery,SubA,BrandD,34.76,0.15,0,157,SUP02,4.02,Hot,5,0,137,1.28,28.7,Silver,12,19.6,54,46,170,5022.82
03/12/2023,ALN04,Dubai,North,1046,Snacks,SubC,BrandD,33.01,0,0,114,SUP01,3.26,Hot,6,0,753,6.79,32.1,Silver,7,9.16,11,49,223,7361.23
04/12/2023,DXB01,Dubai,South,1039,Beverages,SubA,BrandD,39.39,0.15,0,56,SUP01,4.5,Cool,0,1,846,5.25,38.3,Silver,17,2.75,82,44,218,7298.97
05/12/2023,ALN04,Dubai,Central,1075,Snacks,SubB,BrandC,36.57,0.1,0,96,SUP01,3.2,Cool,1,0,940,4.67,28.2,Bronze,10,10.95,31,41,240,7899.12
06/12/2023,DXB01,Sharjah,Central,1053,Personal Care,SubB,BrandB,34.37,0.05,0,62,SUP02,4.68,Rainy,2,0,547,7.61,52.7,Bronze,21,24.97,23,55,232,7575.15
07/12/2023,DXB01,Abu Dhabi,North,1075,Snacks,SubC,BrandB,4,0,0,190,SUP02,4.86,Cool,3,0,783,2.21,41.5,Gold,13,22.6,85,70,326,1304
08/12/2023,ALN04,Dubai,Central,1045,Bakery,SubA,BrandA,5.97,0.1,0,138,SUP03,3.64,Sunny,4,0,224,2.81,26,Bronze,13,23.46,66,56,266,1429.22
09/12/2023,ALN04,Dubai,West,1046,Produce,SubB,BrandA,23.62,0,0,11,SUP04,4.85,Rainy,5,0,1188,6.3,28.1,Gold,18,12.5,26,32,264,6235.68
10/12/2023,ALN04,Abu Dhabi,North,1014,Personal Care,SubB,BrandA,22.2,0.2,0,67,SUP04,4.59,Hot,6,0,892,6.43,53.5,Silver,19,31.4,60,27,287,5097.12
11/12/2023,ALN04,Dubai,Central,1018,Beverages,SubB,BrandB,19.4,0.15,0,156,SUP04,4.84,Hot,0,0,883,3.83,46.4,Silver,16,32.22,18,43,320,5276.8
12/12/2023,SHJ03,Al Ain,North,1025,Bakery,SubC,BrandA,17.08,0.2,0,199,SUP01,4.33,Cool,1,0,325,7.66,46.2,Bronze,11,17.26,72,55,231,3156.38
13/12/2023,AUH02,Abu Dhabi,South,1051,Snacks,SubB,BrandB,18.39,0.05,0,81,SUP04,3.47,Rainy,2,0,564,7.57,24.4,Bronze,21,39.87,50,43,293,5118.86
14/12/2023,DXB01,Abu Dhabi,Central,1092,Snacks,SubB,BrandB,23.63,0.2,0,149,SUP01,4.79,Cool,3,0,742,1.09,51.5,Silver,20,29.62,63,72,292,5519.97
15/12/2023,ALN04,Abu Dhabi,West,1021,Produce,SubA,BrandD,2.08,0,0,163,SUP03,3.37,Cool,4,0,392,2.21,36.6,Bronze,21,32.6,76,33,289,601.12
16/12/2023,ALN04,Al Ain,Central,1020,Beverages,SubA,BrandA,11.91,0.2,0,36,SUP01,3.43,Cool,5,0,820,6.74,43.8,Platinum,18,13.78,1,13,257,2448.7
17/12/2023,ALN04,Abu Dhabi,North,1050,Beverages,SubB,BrandD,21.69,0,0,38,SUP03,3.54,Rainy,6,0,855,3.35,53.7,Platinum,17,1.83,35,67,217,4706.73
18/12/2023,SHJ03,Al Ain,North,1037,Dairy,SubB,BrandC,29.44,0.05,0,24,SUP03,3.61,Hot,0,0,265,1.67,25.3,Bronze,23,39.18,92,28,271,7579.33
19/12/2023,ALN04,Abu Dhabi,Central,1019,Beverages,SubA,BrandC,8.62,0.2,1,183,SUP04,4.03,Sunny,1,0,868,6.49,37.9,Bronze,23,37.33,10,16,344,2372.22
20/12/2023,ALN04,Sharjah,West,1028,Produce,SubC,BrandC,22.78,0.15,1,138,SUP04,4.43,Hot,2,0,1106,4.18,23.6,Bronze,19,7.12,97,8,286,5537.82
21/12/2023,ALN04,Dubai,West,1050,Dairy,SubC,BrandB,29.15,0.15,1,69,SUP01,4.85,Rainy,3,0,970,4.45,38.5,Platinum,7,17.96,67,26,287,7111.14
22/12/2023,AUH02,Sharjah,West,1003,Dairy,SubC,BrandB,18.9,0.15,0,116,SUP02,3.18,Hot,4,0,1175,2.3,30.3,Bronze,7,30.37,67,48,362,5815.53
23/12/2023,SHJ03,Dubai,North,1054,Snacks,SubC,BrandB,3.03,0.2,0,194,SUP04,4.91,Hot,5,0,666,5.63,52.1,Bronze,8,29.97,63,36,308,746.59
24/12/2023,ALN04,Al Ain,Central,1070,Snacks,SubC,BrandA,19.07,0.2,0,12,SUP04,4.84,Sunny,6,0,1137,4.86,35.2,Silver,13,38.97,0,27,368,5614.21
25/12/2023,DXB01,Sharjah,South,1091,Beverages,SubC,BrandD,13.26,0.2,0,124,SUP02,3.11,Hot,0,0,701,2.45,42.9,Bronze,16,7.86,88,49,242,2567.14
26/12/2023,DXB01,Abu Dhabi,North,1027,Dairy,SubC,BrandB,37.33,0,0,155,SUP02,3.72,Hot,1,0,1004,3.38,50.4,Bronze,17,20.37,25,54,225,8399.25
27/12/2023,DXB01,Dubai,West,1003,Snacks,SubC,BrandD,6.74,0.05,0,61,SUP04,4.63,Hot,2,1,140,5.18,54.5,Bronze,9,6,10,3,245,1568.74
28/12/2023,SHJ03,Dubai,Central,1021,Produce,SubA,BrandD,26.79,0.15,1,69,SUP02,4.22,Cool,3,0,1129,7.47,38.6,Silver,14,18.63,86,18,295,6717.59
29/12/2023,SHJ03,Sharjah,West,1075,Snacks,SubC,BrandD,4,0,0,43,SUP01,4.56,Rainy,4,0,341,7.44,37,Bronze,22,2.45,1,36,244,976
30/12/2023,DXB01,Al Ain,South,1044,Personal Care,SubC,BrandA,18.95,0.15,0,105,SUP03,4.44,Rainy,5,0,261,3.02,24.5,Silver,21,40.61,82,3,285,4590.64
31/12/2023,ALN04,Sharjah,West,1066,Personal Care,SubC,BrandA,23.05,0,0,98,SUP03,3.99,Sunny,6,0,1118,6.15,22.4,Gold,22,24.57,92,36,307,7076.35
01/01/2024,SHJ03,Al Ain,West,1085,Snacks,SubB,BrandC,13.32,0.2,0,69,SUP04,3.08,Cool,0,1,791,6.43,42.1,Silver,20,38.51,39,50,360,3836.16
02/01/2024,DXB01,Al Ain,South,1065,Dairy,SubA,BrandC,19.29,0.15,0,163,SUP04,4.17,Cool,1,0,908,6.66,24.2,Silver,12,4.39,3,31,233,3820.38
03/01/2024,DXB01,Dubai,Central,1087,Dairy,SubA,BrandD,8.22,0.2,1,28,SUP01,3.1,Hot,2,0,1078,5,34.6,Bronze,15,11.63,79,44,366,2406.82
04/01/2024,ALN04,Sharjah,North,1033,Bakery,SubA,BrandC,13.56,0.15,0,120,SUP02,4.21,Rainy,3,0,617,1.07,22.1,Bronze,9,13.01,36,11,266,3065.92
05/01/2024,AUH02,Sharjah,Central,1090,Personal Care,SubC,BrandD,25.6,0.1,1,31,SUP04,4.6,Sunny,4,0,997,6.33,42.3,Bronze,19,18.51,60,40,299,6888.96
06/01/2024,SHJ03,Al Ain,South,1054,Produce,SubC,BrandA,13.47,0,0,170,SUP03,4.17,Cool,5,0,882,1.75,36,Silver,19,36.48,90,55,327,4404.69
07/01/2024,ALN04,Sharjah,West,1000,Dairy,SubB,BrandA,36.19,0.1,1,175,SUP01,4.99,Hot,6,0,883,1.82,26.2,Bronze,19,18.5,4,13,256,8338.18
08/01/2024,DXB01,Abu Dhabi,Central,1071,Beverages,SubA,BrandA,25.88,0,0,137,SUP01,3.91,Sunny,0,0,184,5.24,31.8,Bronze,19,10.64,14,53,187,4839.56
09/01/2024,DXB01,Abu Dhabi,North,1086,Personal Care,SubC,BrandB,18.67,0.05,0,44,SUP02,4.5,Cool,1,0,1133,7.88,40.8,Bronze,23,4.61,86,62,255,4522.81
10/01/2024,ALN04,Sharjah,South,1037,Produce,SubA,BrandD,3.47,0.15,0,116,SUP04,4.33,Sunny,2,0,237,2.7,43.7,Bronze,20,5.23,66,64,237,699.03
11/01/2024,SHJ03,Sharjah,Central,1005,Produce,SubB,BrandA,20.98,0.05,0,137,SUP04,4.98,Cool,3,0,853,5.52,37.3,Silver,24,34.63,81,57,308,6138.75
12/01/2024,AUH02,Al Ain,North,1085,Dairy,SubB,BrandD,31.06,0.05,1,92,SUP01,4.43,Sunny,4,0,1005,3.13,48.5,Silver,18,21.02,25,20,277,8173.44
13/01/2024,AUH02,Abu Dhabi,South,1024,Produce,SubB,BrandC,12.09,0,0,147,SUP03,3.33,Cool,5,0,812,7.29,25.7,Bronze,17,33.17,5,3,319,3856.71
14/01/2024,DXB01,Abu Dhabi,North,1081,Dairy,SubA,BrandC,32.66,0.1,0,152,SUP04,4.91,Cool,6,0,255,5.15,24.8,Silver,24,31.27,43,72,216,6349.1
15/01/2024,SHJ03,Dubai,South,1016,Snacks,SubC,BrandA,11.57,0.2,1,148,SUP03,4.34,Sunny,0,0,507,2.45,23.5,Silver,24,7.65,57,45,264,2443.58
16/01/2024,AUH02,Al Ain,West,1060,Personal Care,SubC,BrandD,33.3,0,0,120,SUP01,3.12,Cool,1,0,886,2.83,39.7,Silver,7,7.97,80,11,211,7026.3
17/01/2024,SHJ03,Dubai,Central,1011,Bakery,SubB,BrandA,5.24,0.2,0,99,SUP04,4.32,Cool,2,0,679,4.03,45.3,Gold,8,34.43,45,29,323,1354.02
18/01/2024,SHJ03,Abu Dhabi,North,1005,Snacks,SubC,BrandC,34.91,0.05,0,33,SUP03,4.77,Cool,3,0,653,1.85,26.3,Bronze,15,32.96,41,59,278,9219.73
19/01/2024,DXB01,Al Ain,South,1089,Personal Care,SubB,BrandA,20.97,0.2,0,86,SUP01,4.15,Sunny,4,0,495,1.55,43.1,Bronze,10,18.13,47,70,249,4177.22
20/01/2024,AUH02,Sharjah,North,1026,Dairy,SubA,BrandD,13.27,0.1,1,110,SUP03,3.71,Sunny,5,0,909,5.76,37.7,Silver,17,5.14,26,64,286,3415.7
21/01/2024,ALN04,Al Ain,North,1007,Personal Care,SubB,BrandC,12.07,0,0,141,SUP04,4.64,Cool,6,0,1061,3.85,54.6,Gold,12,2.32,19,13,236,2848.52
22/01/2024,DXB01,Sharjah,Central,1082,Dairy,SubA,BrandB,18.42,0.1,0,22,SUP02,4.57,Cool,0,0,641,6.08,45.7,Silver,14,14.25,69,43,220,3647.16
23/01/2024,AUH02,Sharjah,West,1064,Snacks,SubB,BrandC,39.96,0.1,0,194,SUP03,4.09,Sunny,1,0,1132,1.77,43.7,Gold,7,2.2,34,25,261,9386.6
24/01/2024,AUH02,Al Ain,North,1056,Beverages,SubC,BrandB,10.37,0,1,107,SUP02,3.31,Hot,2,0,1086,5.27,40.8,Gold,15,11.74,75,15,367,3805.79
25/01/2024,AUH02,Sharjah,South,1092,Beverages,SubC,BrandA,5.92,0.1,0,129,SUP04,3.5,Cool,3,0,269,4.1,54.9,Silver,11,19.92,47,6,281,1497.17
26/01/2024,AUH02,Dubai,South,1098,Personal Care,SubB,BrandA,24.23,0.15,1,46,SUP02,4.48,Hot,4,0,389,1.41,54.4,Silver,17,7.05,66,31,263,5416.62
27/01/2024,AUH02,Abu Dhabi,West,1039,Beverages,SubC,BrandD,20.56,0.15,0,57,SUP01,4.61,Sunny,5,0,839,4.81,39.8,Bronze,11,6.3,67,15,232,4054.43
28/01/2024,SHJ03,Sharjah,South,1013,Dairy,SubC,BrandB,21.92,0.15,0,10,SUP02,3.56,Cool,6,0,687,1.58,37,Silver,8,40.53,51,61,340,6334.88
29/01/2024,DXB01,Dubai,West,1034,Produce,SubC,BrandA,27.34,0.2,1,69,SUP03,3.74,Hot,0,0,834,6.79,37.2,Silver,15,27.09,67,29,321,7020.91
30/01/2024,SHJ03,Sharjah,South,1047,Dairy,SubA,BrandB,12.15,0.1,0,149,SUP03,3.16,Sunny,1,0,556,5.42,36.1,Silver,14,42.17,3,70,275,3007.12
31/01/2024,ALN04,Abu Dhabi,Central,1083,Produce,SubC,BrandA,36.61,0,0,158,SUP02,4.43,Hot,2,0,800,4.9,39.5,Bronze,10,16.74,38,11,250,9152.5
01/02/2024,AUH02,Dubai,North,1055,Snacks,SubA,BrandC,18.56,0,0,148,SUP01,3.01,Rainy,3,0,1078,1.93,31,Bronze,8,31.05,20,66,339,6291.84
02/02/2024,DXB01,Abu Dhabi,Central,1048,Bakery,SubB,BrandA,6.91,0.2,0,53,SUP04,3.09,Sunny,4,0,145,3.01,52.6,Gold,10,10.64,65,45,236,1304.61
03/02/2024,AUH02,Abu Dhabi,North,1012,Produce,SubC,BrandD,30.21,0,0,124,SUP02,3.01,Rainy,5,0,1140,4.45,38.2,Silver,13,28.51,15,42,311,9395.31
04/02/2024,DXB01,Dubai,North,1060,Beverages,SubC,BrandC,26.44,0.15,1,195,SUP03,4.29,Sunny,6,1,330,5.43,49.8,Platinum,13,7.4,6,54,255,5730.87
05/02/2024,SHJ03,Dubai,North,1048,Dairy,SubC,BrandD,14,0.1,1,117,SUP03,3.83,Sunny,0,1,1049,2.28,37.7,Bronze,19,1.89,82,44,298,3754.8
06/02/2024,DXB01,Dubai,Central,1045,Snacks,SubB,BrandC,25.62,0,0,53,SUP02,3.6,Cool,1,0,736,1.06,45.7,Bronze,22,42.04,96,59,350,8967
07/02/2024,ALN04,Al Ain,North,1061,Beverages,SubA,BrandB,10.35,0,0,87,SUP02,4.83,Rainy,2,1,211,3.41,33.1,Bronze,16,25.77,8,70,319,3301.65
08/02/2024,ALN04,Dubai,Central,1007,Snacks,SubA,BrandD,18.9,0.05,0,171,SUP02,3.39,Rainy,3,0,692,4.38,42.6,Gold,21,41.84,16,31,307,5512.18
09/02/2024,DXB01,Dubai,West,1042,Bakery,SubC,BrandA,36.18,0.05,0,34,SUP04,3.78,Rainy,4,0,958,2.29,38.4,Bronze,11,16.22,90,7,247,8489.64
10/02/2024,DXB01,Dubai,South,1019,Dairy,SubB,BrandB,7.07,0.05,0,141,SUP03,4.88,Sunny,5,0,490,4.45,34.1,Gold,16,15.96,96,61,342,2297.04
11/02/2024,DXB01,Dubai,South,1096,Personal Care,SubB,BrandA,16.69,0.1,1,125,SUP03,3.85,Rainy,6,0,491,3.37,51.1,Bronze,15,19.11,11,74,331,4971.95
12/02/2024,DXB01,Sharjah,North,1089,Dairy,SubB,BrandC,33.2,0.15,0,128,SUP03,4.11,Rainy,0,0,427,4.19,25.7,Gold,14,32.3,56,19,250,7055
13/02/2024,ALN04,Al Ain,Central,1038,Bakery,SubB,BrandC,38.84,0.15,1,153,SUP04,3.16,Cool,1,0,846,3.43,38.1,Gold,20,26.24,44,17,292,9640.09
14/02/2024,AUH02,Abu Dhabi,South,1084,Dairy,SubB,BrandA,19.25,0.15,0,19,SUP01,4.58,Hot,2,0,466,5.4,28.4,Gold,12,41.78,10,5,308,5039.65
15/02/2024,DXB01,Dubai,Central,1048,Personal Care,SubA,BrandA,21.27,0.1,0,118,SUP03,3.85,Hot,3,0,181,1.3,50.4,Bronze,23,2.9,12,28,193,3694.6
16/02/2024,DXB01,Sharjah,Central,1063,Produce,SubA,BrandB,23.74,0.1,0,44,SUP03,4.6,Rainy,4,0,905,2.2,30.4,Silver,6,32.39,30,3,330,7050.78
17/02/2024,ALN04,Sharjah,North,1061,Snacks,SubA,BrandA,37.43,0.05,0,143,SUP01,3.51,Rainy,5,0,921,4.03,42.9,Bronze,20,16.07,76,70,266,9458.56
18/02/2024,ALN04,Sharjah,South,1053,Personal Care,SubC,BrandD,34.61,0,0,28,SUP04,3.84,Rainy,6,0,1199,3.49,27.5,Bronze,7,9.59,25,42,276,9552.36
19/02/2024,SHJ03,Abu Dhabi,North,1008,Beverages,SubB,BrandD,8.48,0.2,1,196,SUP01,4.57,Rainy,0,0,1051,3.74,35.4,Bronze,7,23.85,62,33,435,2951.04
20/02/2024,DXB01,Dubai,North,1087,Bakery,SubC,BrandA,18.6,0.2,0,190,SUP01,4.95,Hot,1,0,471,6.63,51.7,Silver,15,23.62,30,70,298,4434.24
21/02/2024,SHJ03,Al Ain,South,1036,Produce,SubB,BrandD,19.63,0,1,17,SUP01,3.12,Cool,2,0,363,7.2,27.5,Bronze,20,7.72,21,32,276,5417.88
22/02/2024,ALN04,Al Ain,South,1048,Beverages,SubA,BrandA,31.99,0.05,0,19,SUP01,4.62,Sunny,3,0,209,2.74,43.9,Gold,15,10.52,5,14,214,6503.57
23/02/2024,ALN04,Sharjah,West,1040,Beverages,SubC,BrandB,24.91,0,1,175,SUP04,3.6,Rainy,4,0,406,6.85,28.7,Bronze,24,19.43,19,39,278,6924.98
24/02/2024,AUH02,Abu Dhabi,West,1016,Bakery,SubA,BrandD,26.86,0,0,38,SUP04,4.1,Rainy,5,0,325,4.21,35.7,Bronze,18,19.46,84,4,223,5989.78
25/02/2024,DXB01,Abu Dhabi,Central,1087,Produce,SubB,BrandD,39.93,0.2,1,24,SUP01,3.58,Hot,6,0,284,2.92,39.8,Bronze,16,15.52,9,49,276,8816.54
26/02/2024,SHJ03,Abu Dhabi,South,1020,Beverages,SubB,BrandA,4.85,0.05,0,96,SUP02,4.23,Rainy,0,0,1063,7.9,41.1,Gold,7,8.22,82,65,348,1603.41
27/02/2024,ALN04,Al Ain,West,1050,Beverages,SubB,BrandD,10.47,0.1,0,32,SUP02,3.71,Cool,1,0,130,6.77,41.9,Bronze,18,1.99,34,53,230,2167.29
28/02/2024,ALN04,Sharjah,Central,1058,Produce,SubA,BrandC,17.5,0.2,1,55,SUP02,3.67,Cool,2,0,713,7.96,43.1,Gold,6,43.71,25,45,378,5292
29/02/2024,SHJ03,Dubai,Central,1038,Dairy,SubB,BrandB,15.22,0.1,0,37,SUP02,3.08,Rainy,3,0,198,2.18,31,Silver,10,42.56,70,10,272,3725.86
01/03/2024,AUH02,Al Ain,Central,1054,Beverages,SubA,BrandB,2.82,0.05,0,35,SUP03,3.29,Hot,4,0,910,2.01,35.2,Gold,12,22.69,36,48,338,905.5
02/03/2024,ALN04,Sharjah,West,1040,Snacks,SubC,BrandD,5.49,0,0,19,SUP04,4.83,Rainy,5,0,751,4.52,23.2,Bronze,18,44.79,7,22,342,1877.58
03/03/2024,DXB01,Sharjah,South,1038,Produce,SubB,BrandD,27.88,0.15,1,184,SUP04,5,Rainy,6,0,913,5.47,47.4,Silver,18,30.9,4,54,359,8507.58
04/03/2024,ALN04,Dubai,North,1012,Beverages,SubB,BrandC,35.41,0.15,0,13,SUP01,4.56,Hot,0,0,1119,2.2,49.6,Silver,11,4.77,43,4,270,8126.59
05/03/2024,DXB01,Dubai,Central,1063,Bakery,SubB,BrandC,21.54,0.05,0,64,SUP03,3.57,Cool,1,0,1077,7.02,28.6,Gold,17,6.89,99,63,260,5320.38
06/03/2024,SHJ03,Dubai,West,1010,Personal Care,SubC,BrandD,22.49,0.15,0,75,SUP01,3.8,Sunny,2,0,187,4.72,28.6,Bronze,13,41.38,91,34,274,5237.92
07/03/2024,DXB01,Abu Dhabi,West,1018,Snacks,SubB,BrandD,11.69,0.1,0,76,SUP01,4.48,Rainy,3,0,1186,3.88,23.4,Gold,14,29.02,66,68,377,3966.42
08/03/2024,SHJ03,Dubai,North,1010,Personal Care,SubA,BrandC,31.18,0.15,1,144,SUP04,4.94,Cool,4,0,1021,5.21,54,Bronze,23,38.23,71,53,401,10627.7
09/03/2024,DXB01,Sharjah,North,1076,Personal Care,SubA,BrandA,30.57,0.05,0,64,SUP03,3.91,Rainy,5,0,685,5.44,48.6,Silver,16,40.61,78,2,356,10338.77
10/03/2024,SHJ03,Dubai,West,1045,Beverages,SubB,BrandC,24.36,0.05,0,40,SUP02,4.66,Sunny,6,0,917,1.3,33.9,Bronze,16,21.15,90,5,291,6734.32
11/03/2024,DXB01,Sharjah,South,1044,Snacks,SubB,BrandA,10.08,0.1,1,83,SUP04,4.95,Hot,0,0,1031,8,37.9,Bronze,20,3.9,48,55,337,3057.26
12/03/2024,AUH02,Al Ain,North,1000,Snacks,SubC,BrandB,5.69,0.15,0,28,SUP03,4.75,Cool,1,0,896,3.55,31.6,Bronze,14,9.93,35,1,311,1504.15
13/03/2024,DXB01,Abu Dhabi,West,1039,Dairy,SubC,BrandB,4.44,0.15,0,165,SUP03,3.45,Sunny,2,1,1118,1.43,41.7,Gold,8,4.68,79,37,350,1320.9
14/03/2024,DXB01,Al Ain,North,1018,Personal Care,SubC,BrandC,24.52,0,0,90,SUP04,3.02,Rainy,3,0,1112,6.97,45.7,Platinum,22,9.95,25,55,283,6939.16
15/03/2024,AUH02,Al Ain,South,1075,Snacks,SubB,BrandA,33.35,0.2,0,165,SUP04,3.98,Sunny,4,0,1072,7.95,36.8,Bronze,22,19.54,44,4,276,7363.68
16/03/2024,ALN04,Sharjah,Central,1071,Dairy,SubC,BrandC,34.62,0.05,0,156,SUP01,4.06,Cool,5,0,732,6.71,50.8,Gold,8,6.91,60,45,241,7926.25
17/03/2024,ALN04,Al Ain,North,1071,Produce,SubC,BrandC,19.62,0,0,96,SUP01,3.4,Hot,6,0,445,6.96,39.1,Silver,24,9,43,10,229,4492.98
18/03/2024,DXB01,Sharjah,South,1060,Dairy,SubA,BrandA,31.8,0.05,0,29,SUP01,3.57,Rainy,0,1,823,5.38,26.8,Silver,14,21.06,3,64,279,8428.59
19/03/2024,AUH02,Dubai,West,1011,Bakery,SubC,BrandC,37.98,0,0,22,SUP02,4.53,Hot,1,0,1000,7.46,42.5,Bronze,22,16.5,75,9,281,10672.38
20/03/2024,DXB01,Dubai,North,1060,Beverages,SubA,BrandB,12.46,0.2,0,86,SUP04,3.94,Hot,2,0,1137,1.25,37.3,Silver,23,22,80,40,359,3578.51
21/03/2024,SHJ03,Sharjah,North,1032,Produce,SubA,BrandD,17.12,0,0,52,SUP03,3.63,Sunny,3,0,235,6.37,52.9,Bronze,20,20.34,57,43,257,4399.84
22/03/2024,SHJ03,Dubai,West,1044,Produce,SubC,BrandD,37.4,0.05,0,148,SUP04,4.25,Sunny,4,0,496,5.69,34.9,Bronze,6,29.64,25,32,226,8029.78
23/03/2024,DXB01,Abu Dhabi,Central,1089,Bakery,SubA,BrandC,14.85,0.15,0,185,SUP03,4.31,Cool,5,0,891,1.35,35.3,Silver,15,42.29,94,55,355,4480.99
24/03/2024,ALN04,Al Ain,West,1091,Dairy,SubB,BrandA,36.73,0.05,0,152,SUP02,4.54,Cool,6,0,178,4.81,43.5,Gold,13,6.46,78,11,206,7188.06
25/03/2024,ALN04,Abu Dhabi,North,1068,Beverages,SubB,BrandA,39.28,0.1,0,154,SUP04,3.31,Hot,0,0,804,4.61,39.4,Silver,15,6.09,97,1,259,9156.17
26/03/2024,DXB01,Al Ain,West,1007,Dairy,SubC,BrandB,27.15,0.1,0,191,SUP03,4.48,Cool,1,0,1081,5.84,34.4,Gold,7,38.64,28,0,378,9236.43
27/03/2024,DXB01,Dubai,South,1024,Snacks,SubB,BrandA,33.04,0.1,0,59,SUP03,4.2,Hot,2,0,1174,1.54,54.7,Gold,24,23.68,8,64,251,7463.74
28/03/2024,SHJ03,Abu Dhabi,West,1090,Dairy,SubA,BrandA,30.48,0.1,0,37,SUP01,3.12,Rainy,3,1,843,6.64,32,Bronze,19,34.91,77,32,341,9354.31
29/03/2024,ALN04,Dubai,North,1045,Produce,SubB,BrandB,28.58,0.2,0,13,SUP02,4.55,Hot,4,0,483,1.98,31.2,Bronze,13,11.11,35,35,231,5281.58
30/03/2024,DXB01,Al Ain,West,1086,Beverages,SubC,BrandC,13.66,0.15,0,31,SUP04,3.77,Cool,5,0,474,3.93,50.5,Silver,24,37.61,3,20,340,3947.74
31/03/2024,SHJ03,Sharjah,Central,1029,Dairy,SubC,BrandD,4.17,0.15,0,128,SUP01,3.66,Cool,6,0,305,7.17,22.1,Gold,6,41.71,58,35,311,1102.34
01/04/2024,ALN04,Sharjah,West,1046,Beverages,SubA,BrandB,15.04,0.05,1,110,SUP02,3.9,Hot,0,0,588,4.92,28.6,Platinum,21,29.25,36,25,410,5858.08
02/04/2024,AUH02,Abu Dhabi,Central,1086,Beverages,SubC,BrandC,27.34,0,1,48,SUP01,3.69,Sunny,1,0,980,3.66,41.5,Gold,20,6.37,87,46,309,8448.06
03/04/2024,SHJ03,Dubai,South,1048,Snacks,SubB,BrandB,5.9,0.05,0,43,SUP04,3.68,Hot,2,0,731,1.34,27.4,Silver,10,40.48,80,0,347,1944.94
04/04/2024,ALN04,Dubai,Central,1046,Snacks,SubC,BrandC,2.45,0.05,0,106,SUP03,4.62,Hot,3,0,691,5.71,54.5,Gold,8,36.04,12,37,337,784.37
05/04/2024,ALN04,Abu Dhabi,West,1083,Produce,SubA,BrandB,7.31,0.05,0,53,SUP04,3.25,Sunny,4,0,1165,7.91,37.3,Bronze,22,34.24,19,13,372,2583.35
06/04/2024,SHJ03,Sharjah,North,1081,Bakery,SubC,BrandC,29.2,0.05,0,179,SUP02,4.94,Rainy,5,0,632,7.38,41.7,Bronze,15,3.39,16,45,243,6740.82
07/04/2024,AUH02,Al Ain,Central,1017,Beverages,SubB,BrandB,38.97,0.15,0,49,SUP04,4.11,Sunny,6,0,621,6.02,27.3,Silver,10,36.32,50,41,270,8943.62
08/04/2024,SHJ03,Abu Dhabi,South,1065,Bakery,SubA,BrandC,39.36,0,0,106,SUP02,3.37,Cool,0,0,924,1.74,31.5,Gold,16,7.76,90,6,275,10824
09/04/2024,ALN04,Al Ain,Central,1067,Produce,SubB,BrandB,20.77,0.05,0,149,SUP01,3.26,Sunny,1,0,697,2.68,42.3,Platinum,11,11.41,54,54,259,5110.46
10/04/2024,DXB01,Sharjah,Central,1093,Beverages,SubA,BrandD,35.04,0.15,0,139,SUP02,4.18,Cool,2,0,212,2.31,40.1,Bronze,9,26.73,32,55,234,6969.46
11/04/2024,DXB01,Dubai,Central,1032,Beverages,SubC,BrandD,30,0.05,0,165,SUP03,4.27,Cool,3,0,833,3.49,47.9,Gold,12,13.25,20,62,236,6726
12/04/2024,SHJ03,Sharjah,South,1035,Personal Care,SubA,BrandA,21.04,0.1,0,83,SUP03,3.11,Hot,4,0,417,2.65,30.9,Gold,24,30.37,80,23,300,5680.8
13/04/2024,ALN04,Abu Dhabi,West,1081,Bakery,SubA,BrandC,23.76,0.05,0,95,SUP03,3.49,Hot,5,0,1095,2.71,43.6,Silver,12,28.07,21,72,346,7809.91
14/04/2024,DXB01,Dubai,Central,1018,Dairy,SubC,BrandB,7.21,0.05,0,99,SUP01,4.59,Rainy,6,0,312,5.32,31.6,Bronze,19,6.47,24,3,259,1774.02
15/04/2024,ALN04,Abu Dhabi,Central,1027,Snacks,SubB,BrandC,37.63,0.2,0,76,SUP02,3.1,Cool,0,0,352,3.23,41.4,Silver,22,30.14,66,41,234,7044.34
16/04/2024,SHJ03,Abu Dhabi,North,1039,Dairy,SubC,BrandD,15.37,0.1,0,85,SUP01,4.71,Hot,1,0,223,5.74,42,Silver,22,41.71,90,69,288,3983.9
17/04/2024,DXB01,Sharjah,South,1083,Bakery,SubA,BrandC,18.95,0,0,101,SUP04,4.32,Cool,2,0,723,7.64,26,Silver,18,8.76,90,27,222,4206.9
